d1_1,d1_2,d1_3,d1_4,d2,d3,d4,d5,d6,d7,d8,d9_a1_b1,d9_a1_b2,d9_a2_b1,d9_a2_b2,d9_a3_b1,d9_a3_b2,d9_a4_b1,d9_a4_b2,d10,ride_match,comfort,safety
1,0,1,0,2.0,2.0,2.0,1,0,0,2,1,0,1.0,0.0,,,,,1,0.88,17.5,22.1
0,1,1,1,0.0,2.0,1.0,0,0,2,0,1,1,1.0,1.0,1.0,1.0,,,2,0.87,10.0,22.5
1,1,0,1,0.0,0.0,,1,0,2,2,1,1,1.0,0.0,0.0,1.0,,,2,0.87,13.0,22.5
1,1,1,1,1.0,1.0,2.0,0,1,2,2,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1,0.81,16.5,21.6
1,1,1,1,0.0,1.0,2.0,1,2,0,1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,2,0.82,15.5,22.2
0,1,1,1,1.0,2.0,2.0,0,1,0,2,0,1,1.0,0.0,1.0,1.0,,,1,0.76,20.0,21.4
1,1,1,0,1.0,0.0,0.0,1,1,2,2,0,1,0.0,1.0,0.0,1.0,,,0,0.81,16.5,21.4
1,1,1,1,0.0,0.0,1.0,0,0,1,2,0,1,0.0,1.0,0.0,1.0,1.0,1.0,2,0.85,15.5,22.7
1,0,1,0,0.0,0.0,0.0,1,1,1,0,1,0,1.0,1.0,,,,,2,0.85,12.5,22.7
1,0,1,1,0.0,2.0,2.0,0,1,1,0,1,0,1.0,1.0,1.0,0.0,,,1,0.85,12.5,23.0
0,0,1,1,1.0,2.0,0.0,0,0,0,2,1,0,1.0,0.0,,,,,2,0.76,20.0,21.1
1,0,1,0,0.0,1.0,2.0,1,1,1,0,1,0,0.0,1.0,,,,,1,0.85,12.5,23.0
1,1,1,0,2.0,0.0,2.0,2,1,2,0,1,1,1.0,0.0,1.0,0.0,,,1,0.93,11.0,22.3
1,0,1,1,2.0,1.0,0.0,1,0,1,1,0,1,1.0,1.0,0.0,1.0,,,0,0.91,15.5,22.3
0,0,1,0,,,1.0,2,1,1,1,1,1,,,,,,,1,0.91,15.5,22.6
0,1,1,1,1.0,2.0,2.0,0,1,1,1,1,0,1.0,0.0,0.0,1.0,,,1,0.79,18.0,21.8
1,1,1,1,0.0,2.0,0.0,2,1,1,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.85,14.5,23.0
0,0,1,1,0.0,2.0,1.0,1,2,2,1,0,1,1.0,0.0,,,,,1,0.87,12.0,22.8
1,1,1,1,1.0,2.0,0.0,2,0,0,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,2,0.76,17.0,21.1
1,1,1,1,0.0,0.0,0.0,1,0,1,1,1,0,1.0,1.0,1.0,0.0,0.0,1.0,1,0.85,14.5,23.0
0,1,1,1,2.0,0.0,1.0,0,1,2,2,0,1,0.0,1.0,0.0,1.0,,,1,0.93,14.0,22.3
1,1,1,1,2.0,1.0,1.0,0,2,0,1,0,1,1.0,1.0,1.0,0.0,0.0,1.0,2,0.88,16.5,21.8
1,1,1,1,1.0,2.0,2.0,0,1,1,2,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0,0.79,19.0,21.6
1,0,1,1,2.0,2.0,0.0,2,0,1,1,1,1,0.0,1.0,1.0,0.0,,,1,0.91,15.5,22.6
1,1,1,0,1.0,0.0,1.0,1,0,2,0,1,0,1.0,0.0,1.0,0.0,,,0,0.81,13.5,21.4
1,0,1,1,2.0,2.0,1.0,1,0,2,1,0,1,1.0,0.0,0.0,1.0,,,0,0.93,13.0,22.1
1,1,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0.0,1.0,1.0,1.0,,,2,0.85,14.5,22.7
1,1,1,1,2.0,1.0,1.0,0,2,0,2,0,1,0.0,1.0,0.0,1.0,1.0,1.0,0,0.88,17.5,21.9
1,1,1,1,2.0,1.0,2.0,1,2,0,1,1,1,0.0,1.0,0.0,1.0,1.0,0.0,2,0.88,16.5,21.8
1,1,1,0,2.0,0.0,1.0,2,1,0,1,1,0,1.0,1.0,0.0,1.0,,,1,0.88,16.5,22.1
1,1,1,1,2.0,2.0,1.0,0,0,2,0,0,1,1.0,0.0,0.0,1.0,1.0,1.0,2,0.93,11.0,22.0
1,1,1,1,0.0,2.0,0.0,2,1,0,0,1,1,1.0,0.0,1.0,0.0,1.0,0.0,2,0.82,13.5,22.2
1,1,1,1,1.0,0.0,0.0,1,1,1,2,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.79,19.0,21.8
0,1,1,1,0.0,0.0,2.0,0,2,2,2,0,1,1.0,0.0,1.0,0.0,,,1,0.87,13.0,22.8
1,1,1,1,2.0,2.0,0.0,2,1,2,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,2,0.93,13.0,22.0
0,1,1,1,0.0,2.0,0.0,0,0,2,0,1,1,1.0,1.0,1.0,1.0,,,0,0.87,10.0,22.6
0,0,1,0,,,2.0,1,1,1,0,1,1,,,,,,,0,0.91,13.5,22.3
0,1,1,0,2.0,2.0,1.0,1,0,1,2,0,1,1.0,0.0,,,,,1,0.91,16.5,22.6
1,1,1,1,2.0,2.0,1.0,0,2,2,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0.93,11.0,22.3
1,1,1,1,1.0,0.0,2.0,2,1,1,2,1,1,0.0,1.0,0.0,1.0,1.0,0.0,0,0.79,19.0,21.6
0,1,1,1,1.0,2.0,1.0,1,0,0,1,0,1,1.0,1.0,1.0,1.0,,,1,0.76,19.0,21.4
1,1,1,1,2.0,0.0,1.0,1,0,1,2,1,0,1.0,0.0,1.0,0.0,0.0,1.0,2,0.91,16.5,22.2
1,1,1,1,0.0,1.0,1.0,1,0,0,0,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0,0.82,13.5,22.3
1,1,1,1,2.0,2.0,1.0,2,1,2,2,1,1,1.0,0.0,0.0,1.0,1.0,0.0,2,0.93,14.0,22.0
1,0,1,1,2.0,2.0,1.0,0,1,2,1,0,1,0.0,1.0,1.0,1.0,,,2,0.93,13.0,22.0
1,1,1,1,0.0,1.0,0.0,2,1,0,1,0,1,1.0,1.0,1.0,0.0,0.0,1.0,0,0.82,15.5,22.3
1,1,1,1,1.0,1.0,0.0,2,1,2,0,1,0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.81,13.5,21.4
1,0,1,1,2.0,2.0,1.0,2,1,1,2,1,1,0.0,1.0,0.0,1.0,,,2,0.91,16.5,22.2
0,1,1,1,1.0,1.0,0.0,0,1,0,0,0,1,1.0,0.0,1.0,1.0,,,1,0.76,17.0,21.4
1,1,1,1,0.0,2.0,2.0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,2,0.82,13.5,22.2
1,1,1,0,2.0,2.0,2.0,1,2,1,0,1,0,0.0,1.0,1.0,1.0,,,1,0.91,13.5,22.6
1,0,1,1,0.0,1.0,1.0,1,0,2,1,1,1,0.0,1.0,1.0,0.0,,,0,0.87,12.0,22.6
1,0,1,1,0.0,2.0,2.0,0,1,0,0,0,1,0.0,1.0,1.0,1.0,,,2,0.82,13.5,22.2
0,1,1,1,2.0,0.0,2.0,1,1,1,0,0,1,1.0,0.0,0.0,1.0,,,1,0.91,13.5,22.6
1,1,1,1,0.0,2.0,0.0,0,2,1,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0,2,0.85,14.5,22.7
0,1,0,1,2.0,2.0,,2,0,0,1,0,1,1.0,0.0,,,,,0,0.88,16.5,21.9
0,1,1,1,2.0,1.0,1.0,0,2,2,1,1,1,0.0,1.0,1.0,1.0,,,2,0.93,13.0,22.0
1,1,1,0,2.0,2.0,0.0,0,1,2,0,0,1,0.0,1.0,1.0,1.0,,,1,0.93,11.0,22.3
1,1,1,1,2.0,2.0,2.0,0,2,2,2,1,0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.93,14.0,22.3
1,1,1,0,2.0,0.0,1.0,0,0,0,2,0,1,1.0,1.0,1.0,0.0,,,0,0.88,17.5,21.9
1,1,1,0,2.0,2.0,0.0,2,0,1,2,1,0,0.0,1.0,1.0,1.0,,,0,0.91,16.5,22.3
0,1,1,1,0.0,2.0,2.0,1,2,0,2,1,0,1.0,1.0,1.0,0.0,,,1,0.82,16.5,22.6
0,0,0,1,2.0,0.0,,0,2,1,0,0,1,,,,,,,1,0.91,13.5,22.6
1,1,1,1,1.0,0.0,2.0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0.76,19.0,21.1
1,1,0,0,0.0,0.0,,0,1,2,0,1,1,0.0,1.0,,,,,1,0.87,10.0,22.8
1,1,1,0,2.0,2.0,2.0,0,1,1,0,1,1,0.0,1.0,1.0,0.0,,,1,0.91,13.5,22.6
1,0,1,1,2.0,1.0,1.0,1,0,2,2,1,0,1.0,0.0,1.0,0.0,,,0,0.93,14.0,22.1
1,1,1,1,1.0,2.0,1.0,0,0,2,1,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.81,15.5,21.6
1,1,1,1,1.0,1.0,1.0,0,0,2,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.81,13.5,21.6
1,0,1,1,0.0,2.0,2.0,2,0,2,2,0,1,1.0,0.0,1.0,1.0,,,1,0.87,13.0,22.8
1,0,1,1,1.0,0.0,0.0,1,2,0,0,0,1,1.0,1.0,1.0,0.0,,,2,0.76,17.0,21.1
1,0,0,1,1.0,2.0,,0,1,2,1,0,1,0.0,1.0,,,,,1,0.81,15.5,21.6
1,1,1,1,2.0,0.0,2.0,0,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0,0.91,15.5,22.3
1,0,1,0,1.0,0.0,2.0,0,0,0,1,1,1,0.0,1.0,,,,,1,0.76,19.0,21.4
1,1,1,1,2.0,2.0,1.0,0,1,0,0,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1,0.88,14.5,22.1
0,1,1,1,0.0,1.0,0.0,0,1,2,2,1,0,1.0,1.0,1.0,0.0,,,2,0.87,13.0,22.5
1,1,1,1,0.0,2.0,1.0,1,1,2,0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,0.87,10.0,22.8
0,1,1,1,0.0,0.0,0.0,0,0,0,2,0,1,0.0,1.0,1.0,1.0,,,0,0.82,16.5,22.3
0,1,1,1,2.0,2.0,0.0,2,1,0,0,0,1,0.0,1.0,1.0,0.0,,,1,0.88,14.5,22.1
1,1,1,0,1.0,0.0,2.0,2,0,0,2,0,1,1.0,0.0,1.0,1.0,,,1,0.76,20.0,21.4
0,1,1,1,0.0,1.0,2.0,2,1,0,2,1,1,1.0,1.0,0.0,1.0,,,1,0.82,16.5,22.6
1,1,1,1,2.0,1.0,0.0,2,0,2,1,0,1,0.0,1.0,0.0,1.0,1.0,1.0,2,0.93,13.0,22.0
0,1,1,0,1.0,1.0,1.0,1,2,2,0,1,0,0.0,1.0,,,,,1,0.81,13.5,21.6
0,1,1,1,0.0,0.0,2.0,0,0,0,1,0,1,1.0,0.0,1.0,1.0,,,2,0.82,15.5,22.2
1,1,1,0,2.0,0.0,2.0,2,1,2,2,0,1,1.0,1.0,1.0,1.0,,,0,0.93,14.0,22.1
0,1,1,1,2.0,1.0,0.0,0,2,0,1,1,0,0.0,1.0,0.0,1.0,,,0,0.88,16.5,21.9
1,1,1,1,2.0,0.0,0.0,0,1,2,1,1,0,0.0,1.0,1.0,1.0,0.0,1.0,1,0.93,13.0,22.3
0,1,1,1,0.0,2.0,0.0,2,1,2,1,1,0,0.0,1.0,1.0,0.0,,,1,0.87,12.0,22.8
0,0,0,1,1.0,2.0,,0,1,1,0,1,0,,,,,,,1,0.79,16.0,21.8
1,1,1,0,1.0,0.0,0.0,1,2,2,1,0,1,1.0,0.0,1.0,0.0,,,0,0.81,15.5,21.4
1,1,1,1,2.0,2.0,0.0,0,1,2,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,0.93,13.0,22.3
0,1,1,1,2.0,2.0,2.0,1,2,2,0,1,0,1.0,1.0,1.0,1.0,,,1,0.93,11.0,22.3
1,1,1,1,0.0,1.0,1.0,1,2,2,1,1,1,1.0,0.0,0.0,1.0,1.0,1.0,1,0.87,12.0,22.8
1,0,1,1,0.0,2.0,0.0,1,1,1,1,1,1,1.0,1.0,1.0,1.0,,,2,0.85,14.5,22.7
1,1,0,1,0.0,0.0,,2,1,0,0,0,1,1.0,1.0,1.0,1.0,,,2,0.82,13.5,22.2
1,0,1,0,1.0,1.0,1.0,2,0,1,1,0,1,0.0,1.0,,,,,1,0.79,18.0,21.8
0,1,1,1,1.0,1.0,1.0,1,2,0,2,1,1,1.0,1.0,1.0,0.0,,,0,0.76,20.0,21.2
0,1,1,0,0.0,2.0,1.0,2,1,2,2,1,1,1.0,0.0,,,,,2,0.87,13.0,22.5
1,1,1,1,1.0,2.0,1.0,1,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,1,0.79,18.0,21.8
1,1,1,1,2.0,2.0,2.0,0,0,1,0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,2,0.91,13.5,22.2
1,1,1,1,1.0,0.0,1.0,1,1,2,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0,0.81,13.5,21.4
1,1,1,1,2.0,0.0,1.0,2,0,0,1,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,0.88,16.5,22.1
0,0,1,1,2.0,2.0,2.0,2,0,1,2,1,1,1.0,0.0,,,,,1,0.91,16.5,22.6
1,1,0,1,0.0,0.0,,2,1,0,0,1,0,0.0,1.0,1.0,0.0,,,1,0.82,13.5,22.6
1,0,1,0,0.0,0.0,2.0,2,0,2,1,0,1,0.0,1.0,,,,,0,0.87,12.0,22.6
1,1,1,1,1.0,2.0,2.0,0,2,0,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,1,0.76,19.0,21.4
1,1,1,1,2.0,2.0,0.0,1,2,0,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,2,0.88,14.5,21.8
1,1,1,0,0.0,2.0,1.0,2,1,1,2,0,1,0.0,1.0,1.0,0.0,,,1,0.85,15.5,23.0
1,1,1,1,2.0,0.0,0.0,1,1,1,1,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.91,15.5,22.3
0,1,1,0,2.0,1.0,0.0,2,1,2,0,0,1,1.0,0.0,,,,,1,0.93,11.0,22.3
1,1,1,0,0.0,1.0,0.0,2,1,1,1,1,0,1.0,0.0,1.0,1.0,,,2,0.85,14.5,22.7
0,1,1,1,0.0,2.0,2.0,1,1,0,0,1,1,1.0,0.0,1.0,1.0,,,0,0.82,13.5,22.3
1,1,1,1,1.0,0.0,1.0,1,2,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,2,0.76,19.0,21.1
0,1,1,0,0.0,1.0,0.0,1,0,1,0,1,0,0.0,1.0,,,,,0,0.85,12.5,22.8
1,1,1,0,0.0,2.0,0.0,2,1,0,0,1,0,1.0,1.0,0.0,1.0,,,0,0.82,13.5,22.3
1,0,1,1,2.0,2.0,1.0,0,2,0,0,1,0,1.0,1.0,1.0,0.0,,,1,0.88,14.5,22.1
1,1,1,0,2.0,0.0,0.0,0,0,2,0,1,1,1.0,1.0,1.0,1.0,,,1,0.93,11.0,22.3
1,0,1,1,0.0,1.0,0.0,0,2,0,0,0,1,0.0,1.0,1.0,0.0,,,1,0.82,13.5,22.6
1,1,1,0,1.0,2.0,0.0,2,0,2,2,0,1,1.0,0.0,0.0,1.0,,,0,0.81,16.5,21.4
0,1,1,1,0.0,0.0,2.0,2,0,2,2,1,1,0.0,1.0,0.0,1.0,,,0,0.87,13.0,22.6
1,1,1,1,2.0,0.0,2.0,2,1,1,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0,0.91,15.5,22.3
1,1,1,0,1.0,2.0,1.0,1,1,1,2,1,0,0.0,1.0,1.0,0.0,,,2,0.79,19.0,21.5
0,1,1,1,1.0,0.0,1.0,0,2,1,0,0,1,0.0,1.0,1.0,0.0,,,0,0.79,16.0,21.6
1,1,1,0,2.0,2.0,2.0,1,2,1,2,0,1,1.0,0.0,1.0,0.0,,,0,0.91,16.5,22.3
1,0,1,1,2.0,2.0,2.0,1,0,0,1,1,1,0.0,1.0,0.0,1.0,,,2,0.88,16.5,21.8
1,0,1,1,1.0,2.0,2.0,0,2,2,2,1,1,0.0,1.0,1.0,0.0,,,1,0.81,16.5,21.6
1,1,1,1,2.0,0.0,0.0,1,2,0,2,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,0.88,17.5,22.1
0,0,1,1,2.0,1.0,0.0,0,0,0,1,0,1,1.0,0.0,,,,,0,0.88,16.5,21.9
1,0,0,1,0.0,2.0,,1,0,0,2,1,0,1.0,1.0,,,,,1,0.82,16.5,22.6
1,1,1,1,0.0,2.0,0.0,1,1,2,0,1,1,1.0,0.0,1.0,0.0,0.0,1.0,1,0.87,10.0,22.8
0,1,1,1,2.0,0.0,0.0,1,2,1,0,1,1,0.0,1.0,1.0,1.0,,,1,0.91,13.5,22.6
0,0,1,1,0.0,1.0,2.0,0,0,0,0,1,1,1.0,1.0,,,,,0,0.82,13.5,22.3
1,1,1,0,2.0,0.0,2.0,2,1,2,1,1,0,1.0,1.0,1.0,1.0,,,0,0.93,13.0,22.1
1,0,0,0,0.0,0.0,,2,0,0,1,1,1,,,,,,,0,0.82,15.5,22.3
1,1,1,0,1.0,2.0,0.0,1,1,0,1,0,1,0.0,1.0,1.0,0.0,,,0,0.76,19.0,21.2
1,0,1,1,1.0,0.0,2.0,1,2,2,0,1,1,0.0,1.0,1.0,1.0,,,2,0.81,13.5,21.3
1,1,1,1,2.0,2.0,1.0,0,2,1,1,1,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0.91,15.5,22.6
1,1,1,1,1.0,0.0,0.0,1,1,2,2,0,1,1.0,0.0,1.0,0.0,1.0,0.0,2,0.81,16.5,21.3
1,1,1,0,2.0,0.0,0.0,1,1,2,1,1,0,0.0,1.0,1.0,0.0,,,0,0.93,13.0,22.1
1,1,1,1,0.0,1.0,0.0,2,0,0,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1,0.82,15.5,22.6
0,0,1,1,0.0,0.0,0.0,0,2,1,1,1,1,1.0,1.0,,,,,2,0.85,14.5,22.7
1,1,1,0,0.0,1.0,2.0,0,0,0,2,1,0,1.0,0.0,1.0,0.0,,,1,0.82,16.5,22.6
1,1,1,0,1.0,1.0,1.0,1,2,1,0,0,1,0.0,1.0,1.0,1.0,,,0,0.79,16.0,21.6
1,1,1,1,2.0,0.0,1.0,1,0,2,1,1,0,0.0,1.0,1.0,0.0,0.0,1.0,1,0.93,13.0,22.3
1,0,1,1,2.0,0.0,2.0,1,1,2,2,1,1,0.0,1.0,1.0,0.0,,,1,0.93,14.0,22.3
1,0,1,1,2.0,1.0,1.0,2,1,0,0,1,1,1.0,0.0,1.0,0.0,,,0,0.88,14.5,21.9
0,0,1,1,1.0,1.0,1.0,1,1,2,2,0,1,0.0,1.0,,,,,0,0.81,16.5,21.4
0,1,1,1,2.0,1.0,2.0,1,2,0,0,0,1,0.0,1.0,1.0,0.0,,,0,0.88,14.5,21.9
0,1,0,1,0.0,2.0,,1,1,2,0,1,1,0.0,1.0,,,,,2,0.87,10.0,22.5
0,1,1,1,1.0,2.0,1.0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,,,0,0.76,17.0,21.2
1,1,1,0,2.0,1.0,0.0,0,1,0,0,1,1,0.0,1.0,0.0,1.0,,,1,0.88,14.5,22.1
1,1,1,0,1.0,2.0,0.0,0,2,1,0,1,0,1.0,0.0,0.0,1.0,,,1,0.79,16.0,21.8
1,0,0,1,2.0,0.0,,1,1,2,2,1,0,0.0,1.0,,,,,0,0.93,14.0,22.1
1,0,1,1,0.0,1.0,0.0,0,2,0,2,1,1,1.0,1.0,0.0,1.0,,,0,0.82,16.5,22.3
1,0,1,0,2.0,0.0,1.0,1,0,1,0,1,0,1.0,0.0,,,,,0,0.91,13.5,22.3
1,1,1,1,2.0,2.0,1.0,0,2,1,0,1,0,1.0,0.0,1.0,1.0,1.0,1.0,2,0.91,13.5,22.2
1,1,1,1,1.0,1.0,2.0,1,1,2,2,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.81,16.5,21.4
1,1,1,1,1.0,0.0,0.0,0,1,0,2,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0,0.76,20.0,21.2
0,1,1,1,1.0,2.0,0.0,2,0,2,0,0,1,1.0,1.0,1.0,1.0,,,2,0.81,13.5,21.3
1,1,1,1,1.0,1.0,2.0,0,1,1,2,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1,0.79,19.0,21.8
1,1,1,0,0.0,2.0,0.0,0,2,2,1,0,1,1.0,1.0,1.0,1.0,,,0,0.87,12.0,22.6
1,1,1,1,1.0,0.0,1.0,0,1,2,2,1,1,1.0,1.0,1.0,1.0,1.0,0.0,2,0.81,16.5,21.3
0,1,1,1,2.0,0.0,0.0,2,0,1,0,0,1,1.0,1.0,1.0,1.0,,,0,0.91,13.5,22.3
0,1,1,0,1.0,0.0,1.0,1,2,2,0,1,0,0.0,1.0,,,,,1,0.81,13.5,21.6
1,1,1,1,0.0,1.0,1.0,1,1,1,1,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.85,14.5,23.0
0,0,1,1,1.0,0.0,0.0,2,0,0,1,1,1,0.0,1.0,,,,,1,0.76,19.0,21.4
0,1,1,1,2.0,1.0,1.0,1,1,2,0,1,1,1.0,0.0,1.0,0.0,,,0,0.93,11.0,22.1
1,1,1,1,0.0,1.0,1.0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0.82,13.5,22.6
1,0,1,1,1.0,1.0,2.0,0,1,1,2,0,1,0.0,1.0,1.0,1.0,,,2,0.79,19.0,21.5
1,1,1,0,0.0,1.0,1.0,0,2,0,1,1,0,1.0,0.0,0.0,1.0,,,1,0.82,15.5,22.6
1,0,1,1,1.0,0.0,0.0,1,2,1,1,1,0,0.0,1.0,1.0,0.0,,,0,0.79,18.0,21.6
0,1,1,1,0.0,1.0,1.0,0,1,2,0,1,0,1.0,1.0,1.0,1.0,,,2,0.87,10.0,22.5
0,1,1,1,2.0,2.0,2.0,0,0,2,1,1,0,0.0,1.0,1.0,0.0,,,2,0.93,13.0,22.0
0,1,0,0,0.0,2.0,,2,1,0,2,0,1,,,,,,,0,0.82,16.5,22.3
1,1,1,1,0.0,1.0,1.0,0,2,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0,0.85,14.5,22.8
1,1,1,1,2.0,2.0,0.0,0,0,1,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,1,0.91,13.5,22.6
1,0,1,1,1.0,1.0,2.0,1,2,2,0,1,1,1.0,0.0,1.0,0.0,,,1,0.81,13.5,21.6
1,1,1,1,2.0,2.0,2.0,1,0,2,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0,0.93,11.0,22.1
1,0,1,0,2.0,1.0,2.0,2,0,0,2,1,1,0.0,1.0,,,,,1,0.88,17.5,22.1
0,1,1,0,1.0,0.0,2.0,2,1,2,0,0,1,1.0,0.0,,,,,1,0.81,13.5,21.6
1,1,0,1,0.0,1.0,,0,2,2,2,1,1,0.0,1.0,0.0,1.0,,,2,0.87,13.0,22.5
1,1,1,1,0.0,0.0,0.0,1,1,1,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.85,12.5,22.7
1,1,0,1,0.0,0.0,,1,2,0,1,1,0,1.0,1.0,1.0,0.0,,,2,0.82,15.5,22.2
1,1,1,0,1.0,1.0,1.0,2,0,0,2,1,1,1.0,0.0,1.0,1.0,,,1,0.76,20.0,21.4
1,1,1,1,1.0,2.0,1.0,1,1,0,0,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.76,17.0,21.4
1,1,1,1,2.0,1.0,1.0,2,0,2,1,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,0.93,13.0,22.3
1,1,1,1,2.0,0.0,1.0,1,1,2,2,1,0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.93,14.0,22.0
1,1,1,0,1.0,2.0,0.0,1,2,0,2,1,1,1.0,1.0,0.0,1.0,,,1,0.76,20.0,21.4
1,1,1,1,2.0,2.0,0.0,1,1,1,2,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1,0.91,16.5,22.6
1,0,1,1,0.0,0.0,0.0,2,0,1,0,1,1,1.0,0.0,0.0,1.0,,,2,0.85,12.5,22.7
1,1,1,0,1.0,0.0,0.0,2,1,2,2,1,1,1.0,0.0,1.0,0.0,,,1,0.81,16.5,21.6
1,0,1,0,0.0,0.0,1.0,1,1,2,0,1,1,1.0,0.0,,,,,2,0.87,10.0,22.5
1,0,1,1,2.0,2.0,1.0,0,2,2,2,0,1,0.0,1.0,1.0,0.0,,,2,0.93,14.0,22.0
0,1,1,0,2.0,2.0,2.0,1,1,2,0,1,0,1.0,1.0,,,,,2,0.93,11.0,22.0
1,1,1,1,1.0,0.0,0.0,2,1,2,0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.81,13.5,21.4
0,1,1,0,2.0,0.0,2.0,1,2,0,2,1,0,0.0,1.0,,,,,0,0.88,17.5,21.9
1,1,1,1,2.0,2.0,1.0,0,0,2,1,1,0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.93,13.0,22.1
1,1,1,0,1.0,2.0,1.0,1,1,1,0,1,0,1.0,0.0,1.0,1.0,,,1,0.79,16.0,21.8
1,1,1,1,2.0,1.0,2.0,1,2,2,1,1,0,1.0,0.0,0.0,1.0,1.0,1.0,2,0.93,13.0,22.0
1,1,0,1,1.0,1.0,,1,0,0,2,0,1,1.0,0.0,1.0,1.0,,,0,0.76,20.0,21.2
0,1,1,1,1.0,2.0,2.0,2,0,1,0,1,0,0.0,1.0,1.0,0.0,,,2,0.79,16.0,21.5
1,0,1,1,1.0,1.0,0.0,1,0,1,1,1,0,0.0,1.0,1.0,1.0,,,2,0.79,18.0,21.5
1,1,1,1,1.0,2.0,1.0,2,1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,2,0.79,18.0,21.5
1,1,1,0,1.0,1.0,2.0,1,2,0,0,0,1,1.0,1.0,0.0,1.0,,,0,0.76,17.0,21.2
1,1,1,1,1.0,2.0,0.0,0,1,1,1,1,0,0.0,1.0,1.0,1.0,0.0,1.0,1,0.79,18.0,21.8
0,1,1,1,1.0,1.0,0.0,0,1,1,1,1,1,0.0,1.0,1.0,1.0,,,1,0.79,18.0,21.8
1,1,1,1,0.0,2.0,1.0,1,2,0,2,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1,0.82,16.5,22.6
1,1,1,0,2.0,1.0,0.0,2,0,2,0,0,1,0.0,1.0,0.0,1.0,,,1,0.93,11.0,22.3
0,1,1,1,1.0,1.0,1.0,0,1,0,1,0,1,0.0,1.0,1.0,1.0,,,1,0.76,19.0,21.4
1,1,1,0,1.0,2.0,2.0,0,1,2,1,0,1,1.0,1.0,1.0,0.0,,,0,0.81,15.5,21.4
1,0,1,1,1.0,2.0,1.0,1,0,2,0,0,1,1.0,0.0,1.0,0.0,,,0,0.81,13.5,21.4
1,1,1,0,2.0,1.0,0.0,2,1,2,1,1,1,1.0,1.0,0.0,1.0,,,1,0.93,13.0,22.3
0,1,1,1,1.0,1.0,0.0,0,1,1,2,0,1,1.0,1.0,1.0,1.0,,,2,0.79,19.0,21.5
0,1,1,1,0.0,1.0,0.0,1,0,1,0,0,1,1.0,1.0,1.0,1.0,,,1,0.85,12.5,23.0
1,0,0,1,0.0,0.0,,0,2,1,2,1,1,1.0,1.0,,,,,0,0.85,15.5,22.8
